time,trans_flag,des_cont_state_fl,des_cont_state_fr,des_cont_state_rl,des_cont_state_rr,cont_state_fl,cont_state_fr,cont_state_rl,cont_state_rr,vel_cmd_x,vel_cmd_y,vel_cmd_yaw,base_vel_x,base_vel_y,base_vel_z,base_vel_roll,base_vel_pitch,base_vel_yaw,gait_id,base,CoT,musculoskeletal,foot_force,MWE,WEXT,stability,FL_stride_t,FR_stride_t,RL_stride_t,RR_stride_t
1.839999999999975,0.0,0,1,1,0,0,1,1,0,0.7704934880841797,0.0,0.8132603603792435,0.7162484720508353,-0.07729368112113484,0.07538570707986961,0.7880792561792316,-0.3550534146670667,0.7593800051865089,4,0.1752873992152629,1.0228927463763262,0.11351077874591071,173.98211989194792,0.3911114884691278,42.1548041493883,0.0,0,0,0,0
1.8500000000000227,0.0,0,1,1,0,0,1,1,0,0.779067331341341,0.0,0.8198028568078602,0.7210189832193633,-0.09532230575707014,0.09753328744139572,0.2149393852364267,-0.3562469624106272,0.745254264187288,4,0.21813226648159137,1.6424320616205237,0.10585728241092632,163.49909815107515,0.22212657464193342,42.114476290488014,0.0,0,0,0,0
1.8600000000000136,0.0,0,1,1,0,0,1,1,0,0.7876184016980576,0.0,0.8262400552410661,0.739880178909815,-0.08609758305342559,0.12338741486902113,-0.3672976849274162,-0.2884592643740967,0.7771159201385237,4,0.2060219310418249,2.2570562134864636,0.11102998436640614,153.04232735413746,0.40613900302427997,42.441347060932785,0.0,0,0,0,0
1.8700000000000045,0.0,0,1,1,0,0,1,1,0,0.7961403167009588,0.0,0.8325711288653347,0.718382840295616,-0.07216776353050243,0.1502709534409514,-0.4322970472006139,-0.2887620762982433,0.8658287918901342,4,0.16216302853946446,3.0067396586537836,0.11303098883597573,145.35116288818512,0.5923844239180527,43.17257527670175,0.0,0,0,0,0
1.8799999999999955,0.0,0,0,0,0,0,1,1,0,0.8046399186223571,0.0,0.8387952644981355,0.7218613719794661,-0.060445256515794694,0.17895106448178152,-0.30448442334172654,-0.2787843701310664,0.8985729404442071,4,0.20289630773186254,1.9606636493439002,0.10523646926798032,145.78986232967546,0.3104072763759227,43.859954643196794,50.0,0,0,0,0
1.8899999999999864,0.0,0,0,0,0,0,1,1,0,0.813113677851957,0.0,0.8449116626923823,0.7199261038731254,-0.06779624331004837,0.15640950540520465,-0.1660692288894725,-0.08899178767613125,0.8843971450823833,4,0.20617061654957217,0.973268028726233,0.11529908113706415,142.42102822454447,0.30358383989943505,44.01367546722902,50.0,0,0,0,0
1.8999999999999773,0.0,0,0,0,0,0,1,1,0,0.8215601157865196,0.0,0.8509195378391159,0.7335674612763514,-0.09463327928694322,0.07731539118781705,0.02691285548506298,-0.05247905520046321,0.8321890519832591,4,0.1870388274429724,0.42362277635888895,0.07933583473685327,128.9271291788156,0.3636956417026873,43.737936556759834,50.0,0,0,0,0
1.910000000000025,0.0,1,0,0,1,0,0,1,0,0.8299932039127011,0.0,0.8568181182684106,0.751873651630231,-0.11858350149165421,0.004801683768545555,0.10151178134604408,-0.08132356744448709,0.8614664849086188,4,0.21551039792887233,0.34865190946961616,0.07068206414857367,54.7714181177862,0.7409081590197477,43.575878520965816,95.0,0,0,0,0
1.920000000000016,0.0,1,0,0,1,1,0,0,1,0.8383749842213327,0.0,0.8626066463484897,0.7863542693583799,-0.12868264997298282,-0.056270503264928315,0.2675713209015135,-0.19773847821873222,0.8543043841628231,4,0.19091280721158205,0.5986878986564607,0.07182496550962911,44.36603085857464,0.7053130280729931,44.19037877179477,45.0,0.16,0.0,0.0,0.15
1.9300000000000068,0.0,1,0,0,1,1,0,0,1,0.8467410734122501,0.0,0.8682843785830381,0.7583934696515943,-0.12510644459080408,-0.049051815280578996,0.2809146627891316,0.19395654333618734,0.607161469851204,4,0.3519241684715071,0.7461457212279778,0.07066407095042596,210.7729648655988,2.1952037384342873,42.42767045077012,0.0,0,0,0,0
