vel_cmd_x,vel_cmd_y,vel_cmd_yaw,x_vel_err,y_vel_err,z_vel_err,roll_vel_err,pitch_vel_err,yaw_vel_err,cmd_err,cont_err,terr_freq,failed
1.0,0.0,-0.8,0.09770964270598166,0.05170704360355913,0.22538174460012014,0.32759488002890547,0.5265806525053305,0.07130275544016,0.22071944174970107,9.54,0.0,0
1.0,0.0,-0.8,0.09410568540379705,0.041075113632488794,0.2173668382536906,0.34843476304936216,0.5222025362527069,0.07696515312944502,0.21214595216573118,10.053333333333333,1.0,0
1.0,0.0,-0.8,0.09887775752952052,0.03679105056239753,0.22777796075561246,0.3946116089755211,0.587663021796321,0.07570433928579769,0.21137314737771498,13.786666666666667,2.0,0
1.0,0.0,-0.8,0.11134876704824699,0.04742071025382194,0.2369829594682339,0.4129229053805055,0.5484940906012066,0.09096504259486989,0.24973451989693865,17.6,3.0,0
1.0,0.0,-0.4,0.0838454534985483,0.019077865249718925,0.22274779404028053,0.28866151453477296,0.47688680849096116,0.051270727379975116,0.15419404612824208,8.22,0.0,0
1.0,0.0,-0.4,0.09115438699688068,0.027636933184739206,0.21595884325411732,0.3254819098928016,0.49255944494513537,0.05211557218848317,0.17090689237010348,10.32,1.0,0
1.0,0.0,-0.4,0.08992614165515907,0.033449203667121744,0.23560723316914792,0.3448438284975409,0.4828678156771793,0.054870474741408194,0.17824582006368858,12.893333333333333,2.0,0
1.0,0.0,-0.4,0.09395223332350794,0.03676581584342849,0.23715035664685527,0.3915288702830145,0.5438879533187855,0.06567063918227847,0.19638868834921394,14.913333333333334,3.0,0
1.0,0.0,0.0,0.08126953088094606,0.020600767750740198,0.2209571233309249,0.27634600113198077,0.46618740408025683,0.0390851674678694,0.14095546609955553,8.18,0.0,0
1.0,0.0,0.0,0.10220384062937092,0.024694398159340807,0.22830109249948877,0.3065903914646925,0.49096190216213076,0.04735802077275665,0.17425625956146806,10.906666666666666,1.0,0
1.0,0.0,0.0,0.10169589513947563,0.029103922068413814,0.23690701603635023,0.33822832341454445,0.4926695973569966,0.046659829922153014,0.17745964713004206,11.913333333333334,2.0,0
1.0,0.0,0.0,0.08612069062555346,0.03236973727003283,0.2289531706793489,0.3300286957369535,0.49818360989238086,0.05381451870757061,0.17230494660315637,13.9,3.0,0
1.0,0.0,0.40000000000000013,0.08865582641753834,0.017322953769329467,0.2135881299673489,0.27969056999019415,0.46682489795437354,0.0477568912639291,0.15373567145079667,8.133333333333333,0.0,0
1.0,0.0,0.40000000000000013,0.08394375791079053,0.02768510897109981,0.2136586469626923,0.3387201744790272,0.494747863450884,0.05211238706559449,0.16374125394748473,11.026666666666667,1.0,0
1.0,0.0,0.40000000000000013,0.1114260378308264,0.02947807190835248,0.24526370637749545,0.36665205928273303,0.5487453736008839,0.06763653722883296,0.20854064696801172,15.86,2.0,0
1.0,0.0,0.40000000000000013,0.10613702872186821,0.03540392103682037,0.2212060463286745,0.39752402928666325,0.6091470761568132,0.07082247012329097,0.21236341988197996,16.273333333333333,3.0,0
1.0,0.0,0.8,0.08806934986141678,0.03833438996954749,0.20666857485540815,0.31409502073663803,0.506196694655721,0.06315283631315281,0.18955657614411695,9.573333333333334,0.0,0
1.0,0.0,0.8,0.09138538861795245,0.034032950868396514,0.2169205937965814,0.36208473630100285,0.5163394589908287,0.06359573991793986,0.1890140794042886,10.046666666666667,1.0,0
1.0,0.0,0.8,0.110172318355629,0.04250821152842252,0.22887535098315465,0.35222497151548693,0.5428028223003519,0.08246624963445255,0.23514677951850418,14.58,2.0,0
1.0,0.0,0.8,0.10206948102199385,0.04423490457524993,0.22748797009292948,0.40782372685549767,0.5939736400595002,0.07992493866995581,0.2262293242671993,18.413333333333334,3.0,0
0.75,0.0,-0.8,0.08610975410546604,0.04142347052274371,0.2212061262661497,0.3085705039788612,0.46170449462792096,0.057625244991228494,0.1851584696194387,8.8,0.0,0
0.75,0.0,-0.8,0.086315844443434,0.026378813110195472,0.21809770567243714,0.3250570126819864,0.47928375157567,0.059713922405507366,0.1724085799591368,9.56,1.0,0
0.75,0.0,-0.8,0.088447051045196,0.03157371745163272,0.21994437892281918,0.3412847781236275,0.48206946101280573,0.06774058498193614,0.1877613534787648,13.386666666666667,2.0,0
0.75,0.0,-0.8,0.09179518428554748,0.043094425188272126,0.23653723339565025,0.3928373713679702,0.48820163738247574,0.08572644682055097,0.22061605629437012,17.533333333333335,3.0,0
0.75,0.0,-0.4,0.07350969036568751,0.018551050008920173,0.21095343680062642,0.268296427153467,0.41181930404429923,0.04742658563445453,0.13948732600906244,7.906666666666666,0.0,0
