vel_cmd_x,vel_cmd_y,vel_cmd_yaw,x_vel_err,y_vel_err,z_vel_err,roll_vel_err,pitch_vel_err,yaw_vel_err,cmd_err,cont_err,terr_freq,failed
1.0,0.0,0.40000000000000013,0.25,0.25,0.25,0.25,0.25,0.25,0.5,1.0,3.0,1
1.0,0.0,0.8,0.10877448371838673,0.14077833055882655,0.2147064309183396,0.49197338577221467,0.6406319699478138,0.1360911371629988,0.3856439514402113,13.62,0.0,0
1.0,0.0,0.8,0.10371708751224358,0.115342766682547,0.21868149622415073,0.5334175561433424,0.7003965973232916,0.13374410107214033,0.35280395526693015,13.926666666666666,1.0,0
1.0,0.0,0.8,0.12047350299692014,0.1212026736481712,0.22932130857552854,0.534475549254484,0.6612410493355294,0.12876837650752995,0.37044455315262304,19.973333333333333,2.0,0
1.0,0.0,0.8,0.12126962919327108,0.10332499075761929,0.24695580573576228,0.6944982577286517,0.8496016125378308,0.17065493981417065,0.39524955976506,23.713333333333335,3.0,0
0.75,0.0,-0.8,0.0939080838918304,0.1251198272702991,0.22588862214330344,0.4329750601853393,0.6158163255292055,0.09899518566340866,0.3180230968255386,13.326666666666666,0.0,0
0.75,0.0,-0.8,0.08550970283085316,0.09773445013462918,0.23517661071174278,0.5080151665183917,0.6304551201501264,0.10134788958270047,0.28459204254818143,14.653333333333334,1.0,0
0.75,0.0,-0.8,0.08962223795491488,0.09212355826166965,0.21708497586204087,0.4591449492872939,0.5980744924805207,0.08477686610124395,0.2665226623178281,12.92,2.0,0
0.75,0.0,-0.8,0.25,0.25,0.25,0.25,0.25,0.25,0.5,1.0,3.0,1
0.75,0.0,-0.4,0.07842864798864604,0.07099489241570006,0.2241232310718807,0.4125929268088712,0.5517892203179646,0.06285686101836209,0.21228040142270824,10.073333333333334,0.0,0
0.75,0.0,-0.4,0.08374474485535957,0.04031797454766538,0.2154496730582849,0.44988785991900704,0.5542937809244278,0.06411239717415111,0.18817511657717692,13.113333333333333,1.0,0
0.75,0.0,-0.4,0.08236247614271185,0.05294201123513317,0.2332151356981393,0.4116402822186341,0.5982447819806005,0.07794318790744402,0.21324767528528896,12.98,2.0,0
0.75,0.0,-0.4,0.1268017512867845,0.0516880653519583,0.2323723466426221,0.5990597801441395,0.6363755409646351,0.11386855486377814,0.29235837150252025,21.086666666666666,3.0,0
0.75,0.0,0.0,0.08040981123273858,0.014155459020595743,0.22962351495622546,0.351299428976849,0.5218528203559128,0.04414393031869513,0.13870920057202982,10.413333333333334,0.0,0
0.75,0.0,0.0,0.09268127188729305,0.013429549222838236,0.23681681292266216,0.4464544865282558,0.5611478806567636,0.05317056264977657,0.1592813837599077,12.933333333333334,1.0,0
0.75,0.0,0.0,0.08018159870017033,0.020735616985751635,0.23440163718939802,0.471472222102251,0.5829067765809285,0.054435621517415614,0.15535283720333767,15.533333333333333,2.0,0
0.75,0.0,0.0,0.08869246165631361,0.01886320932192684,0.22721793712507998,0.48430562280507466,0.6171944435588381,0.05647121052823891,0.16402688150647957,16.78,3.0,0
0.75,0.0,0.40000000000000013,0.08512397850768703,0.044747578594992635,0.21346680415257796,0.39279882236148367,0.5759488928175174,0.0637760026419848,0.19364755974466466,11.406666666666666,0.0,0
0.75,0.0,0.40000000000000013,0.08392246464765957,0.04081388521964095,0.2203288864329187,0.4472480405768636,0.5745106803184247,0.07240691768698201,0.19714326755428266,12.493333333333334,1.0,0
0.75,0.0,0.40000000000000013,0.09310341593902687,0.04612759492091025,0.21679785822016118,0.4854400454695452,0.5924800665704341,0.06536144960377041,0.20459246046370771,14.633333333333333,2.0,0
0.75,0.0,0.40000000000000013,0.0815121900329056,0.03856754563098142,0.22311052510609544,0.4446915903803793,0.6233360897539011,0.08621344588930151,0.2062931815531882,20.673333333333332,3.0,0
0.75,0.0,0.8,0.08687581257521591,0.10862505107460134,0.19442397255154956,0.45858767342764806,0.6358680218499315,0.08916933816664603,0.2846702018164647,13.2,0.0,0
0.75,0.0,0.8,0.08752266325431039,0.08952014193577433,0.20540485923520108,0.4948884771116199,0.6705371575832291,0.08516155775656113,0.26220436294664623,14.693333333333333,1.0,0
0.75,0.0,0.8,0.10945954746166174,0.09229374352036752,0.2098504904149018,0.5320380857662812,0.6472949833806682,0.09641759458137289,0.298170885563402,13.693333333333333,2.0,0
0.75,0.0,0.8,0.09099608832100528,0.09222769951321048,0.21310142439152938,0.5188873044864766,0.6310199285605638,0.09561291306068266,0.27883670089489876,19.073333333333334,3.0,0
0.5,0.0,-0.8,0.08000450065516002,0.08607526007726844,0.19579878863403752,0.3895285945236772,0.5464962881830688,0.06464574555809033,0.2307255062905184,12.126666666666667,0.0,0
0.5,0.0,-0.8,0.07929762652827436,0.06290261044765603,0.20344252495268042,0.4551522566226654,0.5816928405735569,0.06675495991999106,0.20895519689592137,11.993333333333334,1.0,0
0.5,0.0,-0.8,0.08562856136261844,0.07140691597600433,0.2106490033423028,0.4493108854326755,0.5697833999370973,0.07026172278496655,0.22729720012358906,14.686666666666667,2.0,0
0.5,0.0,-0.8,0.08205234094357575,0.06391712805870257,0.20805204648759393,0.5344361278184144,0.616607627278271,0.08220516886651386,0.2281746378687923,19.98,3.0,0
0.5,0.0,-0.4,0.06539001504931413,0.048617581645717584,0.21255552811496695,0.36478268062047753,0.5275376745343099,0.051022737546678916,0.1650303342417111,9.76,0.0,0
0.5,0.0,-0.4,0.07776262824787192,0.03271603704706693,0.21197181206470306,0.3926522181805841,0.5506330532896232,0.05167507864038918,0.16215374393532736,11.086666666666666,1.0,0
0.5,0.0,-0.4,0.07528563682701557,0.04698320310666237,0.21943126047651315,0.4259721617509231,0.5486887543459026,0.06756384138090717,0.1898326813145847,14.873333333333333,2.0,0
0.5,0.0,-0.4,0.07451356090131697,0.03344920356048791,0.221340822130211,0.4560605583299481,0.5368534867928879,0.07525763686061959,0.1832204013224244,20.14,3.0,0
0.5,0.0,0.0,0.06346290266306553,0.016531075955833977,0.2199707961160792,0.3234965483358604,0.5056474882379839,0.03664598225849799,0.11663996087739727,9.94,0.0,0
0.5,0.0,0.0,0.08203143816718182,0.011804014033233085,0.21424046635503646,0.3861104771945938,0.5288872951539594,0.0438255485141683,0.13766100071458337,11.786666666666667,1.0,0
0.5,0.0,0.0,0.08793181434077914,0.015020059957637359,0.2520674362898705,0.4715320030241605,0.5740035198831775,0.05760732541667174,0.16055919971508786,16.173333333333332,2.0,0
0.5,0.0,0.0,0.0738932018106545,0.01656187531061624,0.23553301774198357,0.454188601346545,0.5818856715299144,0.058147935384882256,0.14860301250615293,18.16,3.0,0
0.5,0.0,0.40000000000000013,0.06477790632787751,0.04398460457241037,0.20789349788698575,0.36708103337623926,0.5343562822174158,0.0575985165230887,0.16636102742337705,11.106666666666667,0.0,0
0.5,0.0,0.40000000000000013,0.08983672429641272,0.03534029704162633,0.21800724103997565,0.3844786719928995,0.5083081618119758,0.060956582409710185,0.18613360374774818,11.893333333333333,1.0,0
0.5,0.0,0.40000000000000013,0.07861581783633272,0.03653406298364623,0.22090880430891138,0.48555522854440797,0.5954310694735989,0.07219933580604347,0.18734921662602225,14.573333333333334,2.0,0
0.5,0.0,0.40000000000000013,0.09099817299740241,0.03339896636188905,0.2093206881913099,0.47993877521322575,0.5644633372512516,0.06937597448290841,0.19377311384219967,19.5,3.0,0
0.5,0.0,0.8,0.07334010532522672,0.08139869058529686,0.19267415540699104,0.41908754887747107,0.5542508605812656,0.06055849306944072,0.21529728897996447,13.193333333333333,0.0,0
0.5,0.0,0.8,0.08238981750292378,0.06332222921710344,0.19598146138599243,0.4569436740676415,0.5319975014139391,0.06556673775358454,0.21127878447361237,12.846666666666666,1.0,0
0.5,0.0,0.8,0.08090330484812018,0.06352872673230775,0.20596133875560818,0.47632174225106166,0.6031404623500733,0.07086100984919276,0.2152930414296218,14.98,2.0,0
0.5,0.0,0.8,0.08196894597865713,0.07848178813776947,0.20120129242945978,0.4767441283828125,0.6067343083276682,0.08463288840982215,0.24508362252624927,20.733333333333334,3.0,0
0.25,0.0,-0.8,0.07130183116730394,0.04387697134243896,0.2017743318507502,0.35249967249792136,0.48808984996007576,0.052929458718598235,0.16810826122834113,10.293333333333333,0.0,0
0.25,0.0,-0.8,0.06787306016125665,0.02409310649055155,0.1991097966880048,0.4723211900531374,0.5326903519407838,0.0662600741860554,0.15822624083786324,11.666666666666666,1.0,0
