time,trans_flag,des_cont_state_fl,des_cont_state_fr,des_cont_state_rl,des_cont_state_rr,cont_state_fl,cont_state_fr,cont_state_rl,cont_state_rr,vel_cmd_x,vel_cmd_y,vel_cmd_yaw,acc_cmd_x,acc_cmd_y,acc_cmd_yaw,base_pos_x,base_pos_y,base_pos_z,base_ang_roll,base_ang_pitch,base_ang_yaw,FL_foot_pos_x,FL_foot_pos_y,FL_foot_pos_z,FR_foot_pos_x,FR_foot_pos_y,FR_foot_pos_z,RL_foot_pos_x,RL_foot_pos_y,RL_foot_pos_z,RR_foot_pos_x,RR_foot_pos_y,RR_foot_pos_z,base_vel_x,base_vel_y,base_vel_z,base_vel_roll,base_vel_pitch,base_vel_yaw,x_vel_err,y_vel_err,z_vel_err,roll_vel_err,pitch_vel_err,yaw_vel_err,cmd_err,cont_err,terr_freq,terr_height,failed,gait_id,base,CoT,musculoskeletal,foot_force,MWE,stability,FL_stride_t,FR_stride_t,RL_stride_t,RR_stride_t
0.01,0.0,0,0,0,1,0,0,1,1,0.006283178692509316,0.0,0.005026527078818862,0.6283178692509316,0.0,0.5026527078818862,0.00014997473022287702,-1.7022488438501404e-05,0.309907812957354,0.0009548256482579161,0.00042783569573545677,0.00010848949006237474,0.18223739050532686,0.1321854334229176,0.017332544337931244,0.18021651365175445,-0.13022381135980285,0.019953159804703247,-0.1829807850321784,0.13204614554653282,0.017331698267397777,-0.1829926777964955,-0.13205383007526156,0.017331719110307398,0.04010711035881012,-0.005369824928090095,-0.009253775003949746,0.4237460699420246,0.026705513349726984,0.023884405006030524,0.03382393166630081,0.005369824928090095,0.009253775003949746,0.4237460699420246,0.026705513349726984,0.018857877927211664,0.058051634521602564,25.0,3,0.3,0,11,0.028829844465865312,97.96894434580395,0.07867600116077718,106.99226668875335,0.0904584485480971,25.0,0,0,0,0
0.02,0.0,0,0,0,1,1,0,1,1,0.014137091596022201,0.0,0.011309492449657768,0.7853912903512885,0.0,0.6282965370838907,0.0008841764902085148,-0.00019839962480683337,0.3104658639071713,0.007823472902429357,-0.002650673729652331,0.00039592419941102553,0.18243749586352465,0.13217264463182288,0.017344628583951388,0.1771466251647841,-0.12782196604789864,0.026053693930564226,-0.1841141150370929,0.13225825872207267,0.017582475838295697,-0.18296410143916234,-0.1320700136499473,0.01734037403714747,0.11056385952909438,-0.029183595063967588,0.1440073975001742,0.855715456961611,-0.7904414493142068,0.02897982158926163,0.09642676793307217,0.029183595063967588,0.1440073975001742,0.855715456961611,0.7904414493142068,0.01767032913960386,0.14328069213664363,50.0,3,0.3,0,11,0.11193559838188567,567.1763407799853,0.2267029645251057,333.2313735727739,0.23482823256301472,50.0,0.01,0.0,0.0,0.0
0.03,0.0,0,0,0,1,1,0,0,1,0.02199086497214841,0.0,0.01759201134109972,0.7853773376126207,0.0,0.628251889144195,0.0020997826838064205,-0.00047021509458126216,0.31235824844607046,0.017460733628316117,-0.01546108541757163,-1.0868761082061346e-05,0.18285865407033486,0.13214749994421643,0.017373623153280726,0.18118899939447766,-0.12662229449095241,0.033957631771594,-0.18823214460256557,0.13512777977633125,0.028222045040802418,-0.18295707512218082,-0.13207342799757862,0.017350393722654733,0.12303756487297772,-0.01923086532866836,0.19432695064753225,1.2770976141438861,-1.4937744229532317,-0.037724460296211126,0.10104669990082932,0.01923086532866836,0.19432695064753225,1.2770976141438861,1.4937744229532317,0.05531647163731085,0.17559403686680852,45.0,3,0.3,0,11,0.1757019457802222,434.3853523597002,0.18147562674259926,237.47184995277934,0.5204489250908811,45.0,0,0,0,0
0.04,0.0,0,0,0,1,1,0,0,1,0.02984442130731541,0.0,0.023873835730056265,0.7853556335166999,0.0,0.6281824388956546,0.0032381468520872596,-0.0006622064317702091,0.31406560120613497,0.030453690353216874,-0.028273792047035284,-0.00038273095745958776,0.18590006432663517,0.1319963986041959,0.02425692116285158,0.18876702969516876,-0.12552711843459735,0.04340780608954031,-0.18771642862378024,0.13956455183877015,0.039307570370596484,-0.1829556473265312,-0.13207236524812274,0.017360695207210314,0.12237646040758206,-0.01148553796286996,0.11436650977437418,0.8521214003784192,-0.9774015180514884,-0.020050918487052614,0.09253203910026665,0.01148553796286996,0.11436650977437418,0.8521214003784192,0.9774015180514884,0.04392475421710888,0.14794233128024548,25.0,3,0.3,0,11,0.13126718753093286,70.61167282459222,0.06560533088163317,47.047146671443784,0.7102401852200336,25.0,0,0,0,0
0.05,0.0,0,0,0,1,0,0,0,1,0.03769768309009279,0.0,0.030154717620856746,0.7853261782777381,0.0,0.628088189080048,0.0045187113952620565,-0.0007579895025728998,0.31453498912804195,0.03485618282656995,-0.035716157411038285,-0.0009420546950054181,0.19461336755644584,0.13305845084553183,0.04854640853761172,0.1952831923197838,-0.12592986460232353,0.05986225507485525,-0.1847093621637559,0.1406045100197074,0.05333649583101896,-0.18294566691924524,-0.13206920205455067,0.017370742971135,0.13146819461123146,-0.005810904885518673,-0.018324615441999027,0.19915523922642167,-0.5899129197108975,-0.01789882229175035,0.09377051152113867,0.005810904885518673,0.018324615441999027,0.19915523922642167,0.5899129197108975,0.04805353991260709,0.14763495631926443,0.0,3,0.3,0,11,0.16206548852947913,135.05857431475653,0.06482709809412189,30.916397297135745,0.5758959405942096,0.0,0,0,0,0
0.06,0.0,0,0,0,1,0,0,0,1,0.04555057281195724,0.0,0.036434409055038704,0.7852889721864452,0.0,0.6279691434181958,0.005825323653728548,-0.0007825035722836459,0.31399590154303497,0.03574718729893906,-0.04061451800708671,-0.001374030312906365,0.20246411931631028,0.13637632380062545,0.07135042572697811,0.2007520160332148,-0.12930259324739043,0.07702931877401273,-0.18085718326689382,0.1410483131680028,0.0688355056813723,-0.18295797986486786,-0.1320643835178424,0.017381433209489955,0.12583383080331825,-0.0038036156386736762,-0.08963109393968985,0.012297510973083044,-0.40431978092331083,-0.03062077719103297,0.08028325799136102,0.0038036156386736762,0.08963109393968985,0.012297510973083044,0.40431978092331083,0.06705518624607168,0.15114205987610638,0.0,3,0.3,0,11,0.15066428573556342,15.983687274621465,0.03322393695996116,31.321878963868237,0.4551159623905965,0.0,0,0,0,0
0.07,0.0,0,0,0,1,0,0,0,1,0.05340301296805755,0.0,0.04271266212113687,0.7852440156100309,0.0,0.6278253066098166,0.007144284539506538,-0.0007762336060889292,0.3129529625164253,0.035716539918760004,-0.04491579954727176,-0.00167742956675195,0.20765110496725994,0.1397974904447399,0.08570064376168876,0.20500632809995567,-0.1323050468326037,0.08968221238469833,-0.1771043825513702,0.14078248671557464,0.08073459493599891,-0.18298991546680154,-0.13205935495272034,0.01739310281628137,0.1293343138861261,-0.0006767270715002625,-0.12697424885817302,0.039083792823583124,-0.4596049779818672,-0.011760675775787613,0.07593130091806854,0.0006767270715002625,0.12697424885817302,0.039083792823583124,0.4596049779818672,0.05447333789692448,0.1310813658864933,0.0,3,0.3,0,11,0.13344195684978868,13.617552381284924,0.043671842221812286,33.529942925528175,0.6220539262791368,0.0,0,0,0,0
0.08,0.0,0,0,0,1,0,0,0,1,0.06125492605797953,0.0,0.048989228964470284,0.7851913089921981,0.0,0.6276566843333414,0.008519196995472116,-0.0007164543040581317,0.31153995785592475,0.036635527433216776,-0.04945052977212816,-0.001971474860393494,0.21036583604981543,0.14274576360561458,0.09222133553791033,0.20736281468667134,-0.13406758074237218,0.09638081169484082,-0.17344749559026051,0.140546571307301,0.08743899110602533,-0.18304170621966834,-0.13205085003039915,0.017406149167375512,0.132137913158817,0.0008329663537273782,-0.17312218485397915,0.038342969135307034,-0.4586449208273935,-0.0015022079966156635,0.07088298710083749,0.0008329663537273782,0.17312218485397915,0.038342969135307034,0.4586449208273935,0.05049143696108595,0.1222073904156508,0.0,3,0.3,0,11,0.13222643481466206,9.826673963934061,0.036329212814637295,30.92416170749384,0.16670119282324525,0.0,0,0,0,0
0.09,0.0,0,0,0,1,0,0,0,1,0.06910623458651093,0.0,0.055263861796927174,0.7851308528531393,0.0,0.627463283245689,0.009967239732901213,-0.0006207273730029725,0.30960839489557473,0.037586983496881374,-0.05426723109784559,-0.0020901008453469774,0.2110910977507345,0.14451284952913276,0.09330940966679895,0.2088903729578936,-0.13470572178887028,0.0995478834836408,-0.16983218760826455,0.14075777633181294,0.09004379868289855,-0.18311832047952836,-0.13204117208007943,0.017421432909292045,0.13668468140746964,0.004150092397761951,-0.23107177924422218,0.08851935231986467,-0.4765893550636975,0.002912445652758052,0.06757844682095872,0.004150092397761951,0.23107177924422218,0.08851935231986467,0.4765893550636975,0.05235141614416912,0.1240799553628898,0.0,3,0.3,0,11,0.11811945025370925,9.801815737453182,0.030060492413459844,28.37592836746874,0.24298949927108726,0.0,0,0,0,0
0.1,0.0,0,0,0,1,0,0,0,1,0.07695686106440629,0.0,0.06153631290674721,0.7850626477895362,0.0,0.6272451109820033,0.011501935075696,-0.00047001945542470355,0.3069952030302178,0.03796345552748369,-0.05887898781867329,-0.00214223462263405,0.21095059037777872,0.145685957373683,0.09268823374902158,0.20983041927098303,-0.1348209259851365,0.10082849200885885,-0.16546644898924256,0.14051102023087716,0.09090425132667415,-0.18321930105546835,-0.13202887124080273,0.01743935891237164,0.13943867186496198,0.006495649125812963,-0.3084106614300149,0.05891457435650976,-0.4352942981708094,0.023505580219732144,0.06248181080055569,0.006495649125812963,0.3084106614300149,0.05891457435650976,0.4352942981708094,0.03803073268701507,0.10700819261338372,0.0,3,0.3,0,11,0.11504039770127497,11.83597201701841,0.01940026217487877,24.287368435308945,0.5265146445251686,0.0,0,0,0,0
