time,trans_flag,des_cont_state_fl,des_cont_state_fr,des_cont_state_rl,des_cont_state_rr,cont_state_fl,cont_state_fr,cont_state_rl,cont_state_rr,vel_cmd_x,vel_cmd_y,vel_cmd_yaw,acc_cmd_x,acc_cmd_y,acc_cmd_yaw,base_pos_x,base_pos_y,base_pos_z,base_ang_roll,base_ang_pitch,base_ang_yaw,FL_foot_pos_x,FL_foot_pos_y,FL_foot_pos_z,FR_foot_pos_x,FR_foot_pos_y,FR_foot_pos_z,RL_foot_pos_x,RL_foot_pos_y,RL_foot_pos_z,RR_foot_pos_x,RR_foot_pos_y,RR_foot_pos_z,base_vel_x,base_vel_y,base_vel_z,base_vel_roll,base_vel_pitch,base_vel_yaw,x_vel_err,y_vel_err,z_vel_err,roll_vel_err,pitch_vel_err,yaw_vel_err,cmd_err,cont_err,terr_freq,terr_height,failed,gait_id,base,CoT,musculoskeletal,foot_force,MWE,stability,FL_stride_t,FR_stride_t,RL_stride_t,RR_stride_t
0.01,0.0,1,1,1,0,0,1,1,0,0.006283178692509316,0.0,0.005026527078818862,0.6283178692509316,0.0,0.5026527078818862,3.100218278311685e-05,-4.162127184485301e-05,0.3096156233190301,0.0020386424235849347,-0.001401139074016955,0.0002959576330225206,0.18372727574151243,0.13313208323187156,0.022391433720065662,0.18295045480327884,-0.13200680479540597,0.017453637864228766,-0.18304953963330048,0.13204199879147852,0.0173320258912478,-0.1768141608129691,-0.13088160598100007,0.0370346017341924,-0.00047585231048417626,-0.009015539523496478,-0.07532542798723485,0.2641876068001085,-0.1765244132120331,0.021016029459047375,0.006759031002993492,0.009015539523496478,0.07532542798723485,0.2641876068001085,0.1765244132120331,0.01598950238022851,0.03176407290671848,50.0,3,0.3,0,12,0.037539188672890404,230.63191266012797,0.09277485292643653,71.62566880648261,1.0336266372814884,50.0,0,0,0,0
0.02,0.0,1,1,1,0,0,1,1,0,0.014137091596022201,0.0,0.011309492449657768,0.7853912903512885,0.0,0.6282965370838907,-1.3999748557800819e-06,-0.0001882508147745306,0.3088127029439969,0.0037075964988699866,-0.0024677342754815257,0.00035821378410265316,0.18564292895996992,0.13615914517390937,0.026111475725344585,0.18280135745553278,-0.13190183378928436,0.01756872054394376,-0.1831116797725239,0.13203218125528204,0.01734063617318307,-0.16917750297901216,-0.13140868711750212,0.06086624247689448,-0.0034138707248421306,-0.01369403937433703,-0.08506898123489841,0.32306843501330623,-0.11275674074052526,-0.003088995796982101,0.01755096232086433,0.01369403937433703,0.08506898123489841,0.32306843501330623,0.11275674074052526,0.01439848824663987,0.04564348994184123,25.0,3,0.3,0,12,0.03687740670056373,42.44928931750816,0.07277481452641968,63.044164062652314,0.5020608972496342,25.0,0,0,0,0
0.03,0.0,1,1,1,0,0,1,1,0,0.02199086497214841,0.0,0.01759201134109972,0.7853773376126207,0.0,0.628251889144195,-7.419067079810361e-05,-0.00024221943068489859,0.3079755687264132,0.007347744794896194,-0.0035620105972533622,0.00010748126327087427,0.18913396092618842,0.13769235873441757,0.028282667434368997,0.18272088514932133,-0.13185494766572511,0.017723508125961795,-0.18317425988551111,0.13203293470763422,0.017349225471212926,-0.1642120844823679,-0.1324647658137453,0.07664567211436736,-0.012992976445431443,-0.00193020135757473,-0.07450677377616652,0.13763829599973043,-0.07946670624006978,-0.02305034469867457,0.034983841417579854,0.00193020135757473,0.07450677377616652,0.13763829599973043,0.07946670624006978,0.040642356039774286,0.07755639881492887,25.0,3,0.3,0,12,0.07356851240831921,31.933241008086362,0.0666341448410758,82.15585958298055,0.2884465952976488,25.0,0,0,0,0
0.04,0.0,1,1,1,0,0,1,1,0,0.02984442130731541,0.0,0.023873835730056265,0.7853556335166999,0.0,0.6281824388956546,-0.000226656273780974,-0.00026166941031566775,0.3073624703811116,0.005744517602185111,-0.004221590567666134,0.000204609708854237,0.19231888517257936,0.1392644049781313,0.027434957420025163,0.18266199282113632,-0.13181196200297582,0.017843416216759,-0.18323960878362855,0.13202972424025192,0.01735767507754879,-0.16172742978572782,-0.13293428347770944,0.08391893909333152,-0.017544243251424032,0.0001816099208036801,-0.04925429882272266,-0.28450906218563415,-0.05741165198962167,0.03165117919338538,0.04738866455873944,0.0001816099208036801,0.04925429882272266,0.28450906218563415,0.05741165198962167,0.007777343463329114,0.05534761794287224,25.0,3,0.3,0,12,0.05519396183226956,39.911018533666706,0.06216845648479312,86.33606323312469,0.1149154207362567,25.0,0,0,0,0
0.05,0.0,1,1,1,0,0,1,1,0,0.03769768309009279,0.0,0.030154717620856746,0.7853261782777381,0.0,0.628088189080048,-0.000392940792426948,-0.00020293531320750047,0.30693465376376905,0.0026290418905905335,-0.005210358605059362,0.0006485243886503793,0.1934337892114814,0.1401603400719674,0.0261204190842117,0.182625230897561,-0.13176868714630496,0.017938089010051228,-0.18330672650528604,0.1320284253230072,0.01736609466705638,-0.16180003135454568,-0.13396695273218232,0.08413886468907653,-0.014848659122469113,0.01032590745235373,-0.04085126186828068,-0.25756489182736986,-0.13850763108299405,0.06356709862700088,0.0525463422125619,0.01032590745235373,0.04085126186828068,0.25756489182736986,0.13850763108299405,0.03341238100614414,0.09628463067105977,25.0,3,0.3,0,12,0.07815165786320402,42.015331188853466,0.06319768530126915,100.06934463756743,0.029460057319204803,25.0,0,0,0,0
0.06,0.0,1,1,1,0,0,1,1,0,0.04555057281195724,0.0,0.036434409055038704,0.7852889721864452,0.0,0.6279691434181958,-0.0005246398690184162,-6.33659182530593e-05,0.3065212774800676,0.0001594008870747887,-0.006841552684836216,0.001234918360754359,0.19255799085898864,0.1404619859194548,0.02623039210056749,0.18259632838625792,-0.13172041086675615,0.01803243794447454,-0.18337713875365644,0.1320318245779056,0.017374572138285332,-0.16338832939960152,-0.13593579248079854,0.0805654610674939,-0.012203305474763568,0.018548932189255327,-0.04094795731042832,-0.19807971909986724,-0.17673852042558494,0.040683779605158496,0.05775387828672081,0.018548932189255327,0.04094795731042832,0.19807971909986724,0.17673852042558494,0.004249370550119792,0.08055218102609593,25.0,3,0.3,0,12,0.09292108529312648,49.047099576393855,0.07115516137155514,85.54997537762533,0.07567375200952553,25.0,0,0,0,0
0.07,0.0,1,0,1,0,0,1,1,0,0.05340301296805755,0.0,0.04271266212113687,0.7852440156100309,0.0,0.6278253066098166,-0.0006623320983457841,0.00012355758844343653,0.30621514727705423,-0.004179028359786067,-0.00823491865579018,0.0017877789929884047,0.18893839995658582,0.13943626271938456,0.025183496054590138,0.18256302689675602,-0.131659232627481,0.018174742516007203,-0.18344568718309914,0.132036383027185,0.017383027558902364,-0.16462024835005598,-0.1378179604593299,0.07153145636860048,-0.017797002502775234,0.02006736614578837,-0.02118306909663646,-0.7428436211641871,-0.12191495693823787,0.0702629748978512,0.07120001547083278,0.02006736614578837,0.02118306909663646,0.7428436211641871,0.12191495693823787,0.027550312776714332,0.11881769439333548,45.0,3,0.3,0,12,0.10155873986435102,60.8839541239872,0.06351010978316016,90.14785991744778,0.20605345655963847,45.0,0,0,0,0
0.08,0.0,1,0,1,0,0,1,1,0,0.06125492605797953,0.0,0.048989228964470284,0.7851913089921981,0.0,0.6276566843333414,-0.0008268507916902284,0.00031683410090942957,0.30579764673328375,-0.011641384198543249,-0.009084579050461894,0.0024704287212534864,0.1838373411028929,0.13685505473789636,0.022006432604568915,0.18200167205124781,-0.13066523900773316,0.01959555944326996,-0.18352994537673042,0.13203871304248826,0.017391811101361593,-0.16447414399411048,-0.14044797044008442,0.05664509336255322,-0.01000456052645253,0.0149989363578975,-0.07669780666413843,-0.7377878889472532,-0.025459095416271914,0.07321615534834587,0.07125948658443207,0.0149989363578975,0.07669780666413843,0.7377878889472532,0.025459095416271914,0.024226926383875587,0.11048534932620516,50.0,3,0.3,0,12,0.11482007526254397,35.23587203431926,0.03575193595391586,42.56227681010347,0.3020100076054608,50.0,0,0,0,0
0.09,0.0,1,0,1,0,0,0,1,0,0.06910623458651093,0.0,0.055263861796927174,0.7851308528531393,0.0,0.627463283245689,-0.0008107620379019503,0.00041648315293553944,0.3046007898826982,-0.017317807111504095,-0.008770457825270084,0.0033092233649669152,0.17731394129126687,0.13458310235770268,0.019064766945110362,0.18257180815792462,-0.12855128677865366,0.02717574029674072,-0.18364245156271017,0.13203140518043174,0.017401394564693196,-0.1672458758486967,-0.14075437756432557,0.038888293384019,0.01156687881845089,0.010557508315529273,-0.16973595922305865,-0.30309507957761467,0.06271410118517982,0.08660569232266638,0.05753935576806003,0.010557508315529273,0.16973595922305865,0.30309507957761467,0.06271410118517982,0.0313418305257392,0.09943869460932851,30.0,3,0.3,0,12,0.10754646959601806,48.44853345809163,0.0554246012872535,28.297476075048564,0.4935878068471581,30.0,0,0,0,0
0.1,0.0,1,0,1,0,1,0,1,0,0.07695686106440629,0.0,0.06153631290674721,0.7850626477895362,0.0,0.6272451109820033,-0.000560268226579299,0.00045457019246522324,0.3024067360660706,-0.017770366126953662,-0.00845400433540311,0.004023695567472464,0.17425971047436978,0.1349499091865935,0.019081005226763675,0.182139340914015,-0.1276893454242872,0.038828879329039806,-0.1839566391178998,0.1319925631206352,0.017413126315332483,-0.17046100659790905,-0.13819649941525075,0.02220133951782577,0.03522125999666765,0.004755217457955782,-0.2664874722242934,0.2338045693285542,-0.06711565097945019,0.057366011959638245,0.04173560106773864,0.004755217457955782,0.2664874722242934,0.2338045693285542,0.06711565097945019,0.0041703009471089625,0.050661119472803384,10.0,3,0.3,0,12,0.0670526366705039,41.71114550718971,0.057409349492285114,43.4109343971293,0.4867906882109678,10.0,0.09,0.0,0.0,0.0
