time,trans_flag,des_cont_state_fl,des_cont_state_fr,des_cont_state_rl,des_cont_state_rr,cont_state_fl,cont_state_fr,cont_state_rl,cont_state_rr,vel_cmd_x,vel_cmd_y,vel_cmd_yaw,acc_cmd_x,acc_cmd_y,acc_cmd_yaw,base_pos_x,base_pos_y,base_pos_z,base_ang_roll,base_ang_pitch,base_ang_yaw,FL_foot_pos_x,FL_foot_pos_y,FL_foot_pos_z,FR_foot_pos_x,FR_foot_pos_y,FR_foot_pos_z,RL_foot_pos_x,RL_foot_pos_y,RL_foot_pos_z,RR_foot_pos_x,RR_foot_pos_y,RR_foot_pos_z,base_vel_x,base_vel_y,base_vel_z,base_vel_roll,base_vel_pitch,base_vel_yaw,x_vel_err,y_vel_err,z_vel_err,roll_vel_err,pitch_vel_err,yaw_vel_err,cmd_err,cont_err,terr_freq,terr_height,failed,gait_id,base,CoT,musculoskeletal,foot_force,MWE,stability,FL_stride_t,FR_stride_t,RL_stride_t,RR_stride_t
0.01,0.0,1,0,0,1,1,0,0,1,0.006283178692509316,0.0,0.005026527078818862,0.6283178692509316,0.0,0.5026527078818862,0.00016287903871880184,8.527138381013623e-06,0.3094111713265909,-0.00022912052486704257,-0.0012669061625654177,-0.0003188994416428814,0.1828904242107361,0.13204315917306483,0.0173319079422683,0.18832380117450476,-0.1301295101599798,0.03111823218843171,-0.177989616687901,0.13008894796513779,0.031158042236357986,-0.18372574301220546,-0.13203210363259382,0.01733310586532502,0.029979572546831843,0.001328974169978675,-0.12036885853561119,-0.059689261392336594,-0.23857979257537404,-0.042263086854256296,0.023696393854322526,0.001328974169978675,0.12036885853561119,0.059689261392336594,0.23857979257537404,0.04728961393307516,0.07231498195737636,40.0,3,0.3,0,4,0.0557362621494222,235.13341192987173,0.0760185592776147,21.84408563003764,1.0193480670386241,40.0,0,0,0,0
0.02,0.0,1,0,0,1,1,0,0,1,0.014137091596022201,0.0,0.011309492449657768,0.7853912903512885,0.0,0.6282965370838907,0.00048629292565079867,1.584843076680015e-05,0.30805461995264094,-0.0011021237950203985,-0.0036566542936269375,-0.0006288384234065358,0.18284424996227008,0.1320395378042926,0.01734068950578388,0.1954962367434455,-0.1296560593920168,0.05091167798372037,-0.17365252789272087,0.1294397291603764,0.04752135803669033,-0.1839589743334655,-0.13199539752749942,0.017343602478183645,0.02935080468589295,0.0026085601757977884,-0.13464541418686984,-0.16153495425946296,-0.13852572846660716,-0.060253945927939256,0.01521371308987075,0.0026085601757977884,0.13464541418686984,0.16153495425946296,0.13852572846660716,0.07156343837759703,0.08938571164326557,0.0,3,0.3,0,4,0.06372910717388489,57.70173537174107,0.07565679228761532,49.94166694943934,0.12680661648318514,0.0,0,0,0,0
0.03,0.0,1,0,0,1,1,0,0,1,0.02199086497214841,0.0,0.01759201134109972,0.7853773376126207,0.0,0.628251889144195,0.0007106746046982998,1.1647384701615296e-05,0.306815332617613,-0.002998643950113278,-0.0044479870481541894,-0.0011375253563645376,0.18278287829457937,0.13203377453725326,0.017349664103253698,0.1978283147937464,-0.1307696855124322,0.06947775592364297,-0.17204922066748707,0.12990663077687642,0.06102229812726555,-0.18403106702165492,-0.1319913605646682,0.017352583874451377,0.01642894876193905,-0.003784658669835009,-0.1136742261631236,-0.18943667984376542,-0.05170813490130823,-0.013160100821053093,0.00556191621020936,0.003784658669835009,0.1136742261631236,0.18943667984376542,0.05170813490130823,0.03075211216215281,0.04009868704219718,0.0,3,0.3,0,4,0.06849834513508016,61.924400160909514,0.08051364585045044,86.79885063653538,0.1780851832582453,0.0,0,0,0,0
0.04,0.0,1,0,0,1,1,0,0,1,0.02984442130731541,0.0,0.023873835730056265,0.7853556335166999,0.0,0.6281824388956546,0.000834730621928435,1.7901658421904316e-05,0.3057780687567358,-0.002629813267167156,-0.004364010352232661,-0.0013418902314587492,0.18272382919740074,0.1320323394652092,0.017358264290398384,0.19693050116322416,-0.1320868614751361,0.08338100059766462,-0.171509617344952,0.13016501819004558,0.07089223669756711,-0.18409203886565628,-0.13198677186567076,0.01736115802244964,0.007074964303094975,0.0048699668142259235,-0.09452284606485449,0.17050802014329408,0.065591582519601,-0.03566650025168647,0.022769457004220433,0.0048699668142259235,0.09452284606485449,0.17050802014329408,0.065591582519601,0.05954033598174273,0.08717975980018908,0.0,3,0.3,0,4,0.06278741785604854,38.86018627080179,0.06005110805611101,52.20453873359189,0.24220374462906635,0.0,0,0,0,0
0.05,0.0,1,0,0,1,1,0,0,1,0.03769768309009279,0.0,0.030154717620856746,0.7853261782777381,0.0,0.628088189080048,0.0008878669306453493,3.734221422013889e-05,0.304882506425281,-0.0023269166018249857,-0.003828665568824663,-0.0014158217169231663,0.18266120571198272,0.13203358302564988,0.017366760507779327,0.1937434564354595,-0.13287795392778046,0.09109873223362891,-0.17132004096948084,0.1306106483530023,0.07620391968871569,-0.18414165126887763,-0.1319860828112443,0.017369401726090444,0.0026848523057073706,0.0009594290120990162,-0.0837301278882848,-0.029485134477248105,0.04048378803620523,0.01814156582068296,0.03501283078438542,0.0009594290120990162,0.0837301278882848,0.029485134477248105,0.04048378803620523,0.012013151800173785,0.047985411596658215,0.0,3,0.3,0,4,0.06134690042852821,39.852655506877724,0.06884240416715383,68.60897998369504,0.10880255210277034,0.0,0,0,0,0
0.06,0.0,1,0,0,1,1,0,0,1,0.04555057281195724,0.0,0.036434409055038704,0.7852889721864452,0.0,0.6279691434181958,0.0008983049993078825,6.559628799106889e-05,0.3040717320468351,-0.0008378702720550781,-0.0035458506456498284,-0.0011766623567079054,0.18260570831628212,0.1320389340477607,0.017375012175891852,0.18971839530769877,-0.13325892130807485,0.09488640543619979,-0.17080431958552322,0.1306372592920716,0.07970818094049872,-0.18419569589311435,-0.13198705710715314,0.017377659908813875,0.0008031063001787051,0.003339890577327031,-0.08185938268153779,0.11140244127487055,0.012268550350349156,0.028916645341914352,0.044747466511778536,0.003339890577327031,0.08185938268153779,0.11140244127487055,0.012268550350349156,0.0075177637131243515,0.055605120802229915,0.0,3,0.3,0,4,0.05393700676269584,37.62241390210942,0.06246953863007223,43.87687892403376,0.012650331655246441,0.0,0,0,0,0
0.07,0.0,1,0,0,1,1,0,0,1,0.05340301296805755,0.0,0.04271266212113687,0.7852440156100309,0.0,0.6278253066098166,0.0009312588967985487,0.00010252138831584605,0.30326005660952066,-0.00010939022742270505,-0.003672771408145259,-0.0008115619789340913,0.18255426350071427,0.13204605300885006,0.017383186991847155,0.18580670491213147,-0.13359096864072822,0.0960054819734131,-0.17097736864382113,0.1307259401802883,0.0803661748448673,-0.18424911403916988,-0.13198930951102167,0.017385958892899733,0.004306201630144667,0.00412190463533548,-0.07806392111149058,0.09730031480012087,-0.05117255749733896,0.04191240728611262,0.04909681133791288,0.00412190463533548,0.07806392111149058,0.09730031480012087,0.05117255749733896,0.0008002548350242514,0.054018970808272615,0.0,3,0.3,0,4,0.05311683695471803,41.17000114593481,0.06540594772526356,68.4989830076104,0.04756979120572863,0.0,0,0,0,0
0.08,0.0,1,0,0,1,1,0,0,1,0.06125492605797953,0.0,0.048989228964470284,0.7851913089921981,0.0,0.6276566843333414,0.0009736813604221642,0.00012255905652650562,0.3025153560513118,-9.862367410438655e-05,-0.0046168038764060615,-0.00033915447399027285,0.18251468868680834,0.13205311334961603,0.01739112760302733,0.1810468904459065,-0.13354588505049783,0.09396145076971843,-0.17214116689518072,0.13059073667047724,0.07848792661436445,-0.18430463824986565,-0.13199403895140238,0.0173943278848262,0.004018697889419789,0.002616675760366849,-0.07061920827037402,0.04636352216236618,-0.12457674370655544,0.0481656607887533,0.05723622816855974,0.002616675760366849,0.07061920827037402,0.04636352216236618,0.12457674370655544,0.0008235681757169863,0.06067647210464358,0.0,3,0.3,0,4,0.057776167630229414,41.23779320795215,0.06323601783952805,46.865624743878634,0.091082520382953,0.0,0,0,0,0
0.09,0.0,1,0,0,1,1,0,0,1,0.06910623458651093,0.0,0.055263861796927174,0.7851308528531393,0.0,0.627463283245689,0.0009909431322652057,0.00015100169676351993,0.30188599383895914,2.295351892521938e-05,-0.005613008552812548,0.0002261453413861547,0.18247766280047162,0.1320618323303069,0.017398963699449016,0.17599050357800622,-0.13340512272199737,0.08849279487701855,-0.1740096374865221,0.13033297457154527,0.07341338686888056,-0.18434930763611837,-0.1319992395051835,0.017402482898213834,-0.0031759224803639243,0.0029365088395180475,-0.05033180530846179,-0.07585130077198253,-0.06247395507792913,0.05407923847866399,0.07228215706687485,0.0029365088395180475,0.05033180530846179,0.07585130077198253,0.06247395507792913,0.0011846233182631824,0.07640328922465608,0.0,3,0.3,0,4,0.07300330409254603,48.65503942177633,0.06663307611935279,75.27698279814174,0.12261823627988397,0.0,0,0,0,0
0.1,0.0,1,0,0,1,1,0,0,1,0.07695686106440629,0.0,0.06153631290674721,0.7850626477895362,0.0,0.6272451109820033,0.0008848495909244122,0.0001723903414499851,0.30158147093249116,-0.002443292702759637,-0.005389486767014118,0.0007903293535380436,0.1824286566655105,0.1320702576327313,0.017406773244263762,0.1720255425534569,-0.13329807288347434,0.0789904283371543,-0.174740121951911,0.130224364275929,0.0652623864952474,-0.1843526554103179,-0.13200543428573097,0.017410248403268463,-0.02010536117048959,0.0009896547892960514,-0.006047362408976341,-0.40585342694389004,0.13196080641647362,0.07369980598686782,0.09706222223489588,0.0009896547892960514,0.006047362408976341,0.40585342694389004,0.13196080641647362,0.012163493080120609,0.11021537010431254,0.0,3,0.3,0,4,0.09491067979133413,80.59434714989295,0.08161198652132193,59.258350742457495,0.18254057900932674,0.0,0,0,0,0
