time,trans_flag,des_cont_state_fl,des_cont_state_fr,des_cont_state_rl,des_cont_state_rr,cont_state_fl,cont_state_fr,cont_state_rl,cont_state_rr,vel_cmd_x,vel_cmd_y,vel_cmd_yaw,acc_cmd_x,acc_cmd_y,acc_cmd_yaw,base_pos_x,base_pos_y,base_pos_z,base_ang_roll,base_ang_pitch,base_ang_yaw,FL_foot_pos_x,FL_foot_pos_y,FL_foot_pos_z,FR_foot_pos_x,FR_foot_pos_y,FR_foot_pos_z,RL_foot_pos_x,RL_foot_pos_y,RL_foot_pos_z,RR_foot_pos_x,RR_foot_pos_y,RR_foot_pos_z,base_vel_x,base_vel_y,base_vel_z,base_vel_roll,base_vel_pitch,base_vel_yaw,x_vel_err,y_vel_err,z_vel_err,roll_vel_err,pitch_vel_err,yaw_vel_err,cmd_err,cont_err,terr_freq,terr_height,failed,gait_id,base,CoT,musculoskeletal,foot_force,MWE,stability,FL_stride_t,FR_stride_t,RL_stride_t,RR_stride_t
0.01,0.0,1,0,0,1,0,0,1,1,0.006283178692509316,0.0,0.005026527078818862,0.6283178692509316,0.0,0.5026527078818862,0.00012462463581765774,-3.895167161237259e-05,0.3097569490529308,0.0012299309829900513,0.0010326132393763121,8.041831575448262e-05,0.17992532940513706,0.1337914503102534,0.018782884815505135,0.18123518607820113,-0.13023476612501034,0.021988005475920752,-0.18298632928832534,0.13204419307279874,0.01733168646046873,-0.18375914628611137,-0.13203789534271515,0.017332726449858282,0.032498575341458835,-0.009043600344100795,-0.05970550393845196,0.38759395640301386,0.2330521625792117,0.03168805116433007,0.02621539664894952,0.009043600344100795,0.05970550393845196,0.38759395640301386,0.2330521625792117,0.026661524085511208,0.061920521078561525,55.0,3,0.3,0,3,0.026038046824260842,85.96034359249767,0.07620090582811251,70.45263700986105,0.22551812334439506,55.0,0,0,0,0
0.02,0.0,1,0,0,1,0,0,1,1,0.014137091596022201,0.0,0.011309492449657768,0.7853912903512885,0.0,0.6282965370838907,0.0006661498115271007,-0.00012128497883885997,0.3088135445973837,0.009808609802290692,0.0037749237456914386,0.0007375896635111281,0.1699183110899936,0.13818982534267008,0.021006934347273076,0.17961403083128005,-0.12785481678501256,0.031266779829876856,-0.18300362650669488,0.13132865295541582,0.0185713284759845,-0.18917055697922672,-0.13205993421430295,0.017366598315180892,0.06784474252340737,-0.006168369715658012,-0.12795414567730135,0.8305952149437575,0.21961354891882123,0.05401150539273896,0.05370765092738517,0.006168369715658012,0.12795414567730135,0.8305952149437575,0.21961354891882123,0.042702012943081194,0.10257803358612438,50.0,3,0.3,0,3,0.11321751742854871,151.69482995617219,0.09657734267064116,74.30351077909812,0.40256931445644034,50.0,0,0,0,0
0.03,0.0,1,0,0,1,1,0,0,1,0.02199086497214841,0.0,0.01759201134109972,0.7853773376126207,0.0,0.628251889144195,0.0012103317175701258,-0.00012964121387963812,0.3073422028100355,0.013405693344762368,0.00582434304476287,0.0009260826379450676,0.16562677003681453,0.14002337207695056,0.018119622347020276,0.18281145775401866,-0.12498353528414666,0.04104889516372201,-0.1831577772564726,0.12985196084976233,0.03387593337787437,-0.18966356217564764,-0.1320874585959234,0.017377948798103976,0.03589706891874188,-0.0011074539717980778,-0.14654714210332545,0.07310368080693835,0.2872656534241837,-0.01111531565377023,0.01390620394659347,0.0011074539717980778,0.14654714210332545,0.07310368080693835,0.2872656534241837,0.02870732699486995,0.0437209849132615,30.0,3,0.3,0,3,0.050587192911108525,163.31605732967722,0.11099727223209062,117.73545930826427,0.4000810180327159,30.0,0.02,0.0,0.0,0.0
0.04,0.0,1,0,0,1,1,0,0,1,0.02984442130731541,0.0,0.023873835730056265,0.7853556335166999,0.0,0.6281824388956546,0.00148195599941233,-0.00013963676240931307,0.3059977733623455,0.016222982905919035,0.00981188948658085,0.0009891676850243669,0.16552061748016147,0.1400199731595271,0.01812817339767439,0.18443178624456105,-0.1237865743972743,0.05122411587232978,-0.18386644390161014,0.13185064012254516,0.0501131317995622,-0.18968830342426393,-0.13209016781883035,0.017386228080004618,0.025704541059582912,-0.00450732496949121,-0.12457097587132143,0.36158899315473,0.5093266840265644,0.006730128670117602,0.004139880247732496,0.00450732496949121,0.12457097587132143,0.36158899315473,0.5093266840265644,0.017143707059938663,0.02579091227716237,0.0,3,0.3,0,3,0.025712258870109545,59.73032310117558,0.08433858925885321,152.73635382393167,0.18577077531274844,0.0,0,0,0,0
0.05,0.0,1,0,0,1,1,0,0,1,0.03769768309009279,0.0,0.030154717620856746,0.7853261782777381,0.0,0.628088189080048,0.00173065781069242,-0.00022037065687125022,0.3048619220782259,0.017556837656162803,0.015485885672547717,0.0013281820608466084,0.16540201960586015,0.14001384798278427,0.01813716781238403,0.18230982413153457,-0.12445128072365555,0.060210848866422056,-0.18517174410985415,0.13390769773884992,0.06127708097612747,-0.18967375148995858,-0.1321010973489209,0.017394094615840044,0.027800963715299155,-0.013539217393176959,-0.10418566788586249,-0.005663487184462877,0.6162308501786815,0.03149126114230884,0.009896719374793635,0.013539217393176959,0.10418566788586249,0.005663487184462877,0.6162308501786815,0.0013365435214520924,0.024772480289422687,0.0,3,0.3,0,3,0.025520311333218915,65.33817101217463,0.08389740528650941,141.44182878200598,0.10741497753764223,0.0,0,0,0,0
0.06,0.0,1,0,0,1,1,0,0,1,0.04555057281195724,0.0,0.036434409055038704,0.7852889721864452,0.0,0.6279691434181958,0.0020247001069680654,-0.00030638535977053113,0.3038906333363112,0.018834304644752116,0.022246881595990198,0.0015672839592993767,0.16528954664109674,0.14000681013414126,0.018146106567887038,0.18064007205401844,-0.1262515799907289,0.06923169339501165,-0.18635525746025045,0.13429863308242035,0.07031389441077018,-0.18963336015852145,-0.13210901395590452,0.017401950826898854,0.03445176900308998,-0.00942683590820108,-0.08648690362793413,0.12527011404627783,0.7297535932153804,0.004436009746169933,0.011098803808867262,0.00942683590820108,0.08648690362793413,0.12527011404627783,0.7297535932153804,0.031998399308868775,0.052524039025937115,0.0,3,0.3,0,3,0.045488399697384205,62.685145697753434,0.07467153455144364,132.79169065756258,0.06177409705278375,0.0,0,0,0,0
0.07,0.0,1,0,0,1,1,0,0,1,0.05340301296805755,0.0,0.04271266212113687,0.7852440156100309,0.0,0.6278253066098166,0.00240298891833528,-0.00041087012198846466,0.303106195447553,0.01830659638248873,0.0294414989951155,0.0019761874720741457,0.16518434278236105,0.14000039231303518,0.01815490460131225,0.1798213894380591,-0.12787572526829424,0.07738890309970163,-0.186599248923964,0.1335122213304721,0.07674298661458982,-0.18956447843889382,-0.13212102856831323,0.01740999906075985,0.04606105118124433,-0.011936181572720129,-0.07055183311098329,-0.1203584927447946,0.7106274071231264,0.03720199711349902,0.00734196178681322,0.011936181572720129,0.07055183311098329,0.1203584927447946,0.7106274071231264,0.005510665007637847,0.024788808367171195,0.0,3,0.3,0,3,0.031097954711478942,77.43369074181237,0.08534351962996055,130.40638896674943,0.04061772994164936,0.0,0,0,0,0
0.08,0.0,1,0,0,1,1,0,0,1,0.06125492605797953,0.0,0.048989228964470284,0.7851913089921981,0.0,0.6276566843333414,0.00290753024118723,-0.0005208969129929973,0.3024609620838059,0.016724979868326856,0.03617750907437767,0.0024191299390568743,0.16510253218611246,0.1399936472234243,0.018163106352804853,0.1805352266248703,-0.12971598407002216,0.08475759411253775,-0.185696098588561,0.13222865610599477,0.0816998479736244,-0.1894824669179346,-0.13213337308789586,0.017418196870101654,0.05954203637277571,-0.014082072273977956,-0.05401179364516806,-0.2539084273645708,0.6099376485032322,0.04248127955283801,0.0017128896852038195,0.014082072273977956,0.05401179364516806,0.2539084273645708,0.6099376485032322,0.006507949411632276,0.02230291137081405,0.0,3,0.3,0,3,0.030292175276924495,76.05103055309007,0.07822419985688224,131.945124234861,0.041163975656079405,0.0,0,0,0,0
0.09,0.0,1,0,0,1,1,0,0,1,0.06910623458651093,0.0,0.055263861796927174,0.7851308528531393,0.0,0.627463283245689,0.003550066876971427,-0.0006461469231155806,0.3019812592602964,0.01483450511222702,0.041547998228467664,0.0030660541543897973,0.16505559971311812,0.13998966215566233,0.018170357107046536,0.18138249586626237,-0.13092008106325845,0.09004356694869202,-0.18290063871271864,0.13073701526928228,0.08581683642486243,-0.18939797238862896,-0.13214928941149992,0.017426445141033753,0.07259076741487362,-0.01315515764693652,-0.03586148298673514,-0.07007953531268686,0.46217963267522677,0.06927581205669256,0.0034845328283626964,0.01315515764693652,0.03586148298673514,0.07007953531268686,0.46217963267522677,0.014011950259765385,0.0306516407350646,0.0,3,0.3,0,3,0.02141921813975228,77.39015110922735,0.07874741438237834,133.70764145390845,0.016046711132587113,0.0,0,0,0,0
0.1,0.0,1,0,0,1,1,0,0,1,0.07695686106440629,0.0,0.06153631290674721,0.7850626477895362,0.0,0.6272451109820033,0.0043507048468455,-0.0007689092178588906,0.30166220443827685,0.013548969166949726,0.04548122415250111,0.0038907843887850627,0.16504495457119858,0.13998841719314714,0.018176931333291763,0.18293773571216995,-0.13187640999627245,0.09388501462349273,-0.17904932472322774,0.12945001949719978,0.08853741176668536,-0.18930980542515966,-0.1321670630939488,0.017434803507238195,0.08985204851138608,-0.012316858709114316,-0.019266781036502152,-0.14415493411606614,0.3285100016951835,0.08154830317770151,0.012895187446979789,0.012316858709114316,0.019266781036502152,0.14415493411606614,0.3285100016951835,0.0200119902709543,0.045224036427048406,0.0,3,0.3,0,3,0.041089623043652324,87.20126456514087,0.08348154452457189,134.09208261605386,0.010563205318001756,0.0,0,0,0,0
