time,trans_flag,des_cont_state_fl,des_cont_state_fr,des_cont_state_rl,des_cont_state_rr,cont_state_fl,cont_state_fr,cont_state_rl,cont_state_rr,vel_cmd_x,vel_cmd_y,vel_cmd_yaw,base_pos_x,base_pos_y,base_pos_z,base_ang_roll,base_ang_pitch,base_ang_yaw,FL_foot_pos_x,FL_foot_pos_y,FL_foot_pos_z,FR_foot_pos_x,FR_foot_pos_y,FR_foot_pos_z,RL_foot_pos_x,RL_foot_pos_y,RL_foot_pos_z,RR_foot_pos_x,RR_foot_pos_y,RR_foot_pos_z,base_vel_x,base_vel_y,base_vel_z,base_vel_roll,base_vel_pitch,base_vel_yaw,x_vel_err,y_vel_err,z_vel_err,roll_vel_err,pitch_vel_err,yaw_vel_err,cmd_err,cont_err,terr_freq,terr_height,failed,gait_id
3.344,0.0,0,1,1,0,0,1,1,1,0.5,0.0,0.0,1.285016239247508,0.14853828850259806,0.29577989328035864,-0.003702746211199531,-0.09280236779435236,0.03244484249938452,1.488647758368803,0.2860155167665415,0.05746994465605919,1.4113984703438456,0.01516872286814555,0.018570068393096384,1.0791664013844353,0.2565407183480035,0.017119431983625172,1.141883232285718,0.014534415721768232,0.06521395766621318,0.603319411413809,0.013899457767945423,0.060768202321701006,-0.195918693015399,0.22884716208590225,-0.07746194754343215,0.10331941141380896,0.013899457767945423,0.060768202321701006,0.195918693015399,0.22884716208590225,0.07746194754343215,0.19468081672518653,25.0,3,0.4,0,3
3.346,0.0,0,1,1,0,0,1,1,1,0.5,0.0,0.0,1.286201299273284,0.1486068791183346,0.2960223591606546,-0.004206729225793096,-0.0922107646129553,0.0322682573389401,1.490230098770948,0.2857448907739723,0.056462075522213634,1.4114912941368132,0.015172567248046208,0.018575352020668567,1.0792741153869911,0.25654837328054747,0.01712621376871093,1.1419678922926753,0.014543503189912023,0.06526825004852892,0.6006600383179505,0.015793048509484573,0.07116193032535104,-0.3243824808121247,0.3634404453637301,-0.09603022118457102,0.10066003831795045,0.015793048509484573,0.07116193032535104,0.3243824808121247,0.3634404453637301,0.09603022118457102,0.21248330801200604,25.0,3,0.4,0,3
3.348,0.0,0,1,1,0,0,1,1,1,0.5,0.0,0.0,1.28738087546099,0.14868081491992688,0.2962853897876832,-0.004825601614203633,-0.09137959400053153,0.03205831244447415,1.4918711641457953,0.28540698514770824,0.05553662561290772,1.4115834461754893,0.015176721722180873,0.018580586655671666,1.07938418537108,0.2565564937252249,0.0171330805394333,1.1420548609415992,0.014553461054354356,0.06532336479498653,0.5998159793304119,0.01947407646735931,0.08263355195319003,-0.3137400530567198,0.46867115893168554,-0.10923694285925958,0.09981597933041186,0.01947407646735931,0.08263355195319003,0.3137400530567198,0.46867115893168554,0.10923694285925958,0.22852699865703074,25.0,3,0.4,0,3
3.35,0.0,0,1,1,0,0,1,1,1,0.5,0.0,0.0,1.2885580406905888,0.1487613482876324,0.29656986195965807,-0.00540701963109998,-0.09035937377662062,0.03183225844484611,1.4936159423781095,0.2849905556852557,0.0546376600434068,1.4116754257514308,0.015181176968847406,0.018585812982480826,1.0794965149839644,0.2565646856047269,0.017140054733356724,1.1421441990497254,0.014563821340509913,0.06537929124572536,0.6002643676280423,0.022513846399073452,0.09388311019100365,-0.2881995943465126,0.5526907343014371,-0.11062340098530167,0.10026436762804225,0.022513846399073452,0.09388311019100365,0.2881995943465126,0.5526907343014371,0.11062340098530167,0.23340161501241735,25.0,3,0.4,0,3
3.352,0.0,0,1,1,0,0,1,1,1,0.5,0.0,0.0,1.2897345825718949,0.14884666958159545,0.29687634113207945,-0.005950764092455632,-0.08917358211473969,0.03160659658112244,1.4954862025799438,0.2844958112129739,0.0536765166006605,1.4117675237766,0.015185919146535574,0.0185910523691821,1.0796110585728107,0.25657271069507653,0.017147153132954285,1.1422359284735637,0.014574307738624403,0.0654360065218472,0.6011134232470837,0.024314078476546076,0.10597055258952934,-0.2757853170221429,0.6343585938792013,-0.10736192721367604,0.10111342324708372,0.024314078476546076,0.10597055258952934,0.2757853170221429,0.6343585938792013,0.10736192721367604,0.23278942893730584,25.0,3,0.4,0,3
3.354,0.0,0,1,1,0,0,1,1,1,0.5,0.0,0.0,1.2909110119136247,0.1489356487030732,0.2972060028940052,-0.006457291289515473,-0.08783536462919184,0.031391269494772285,1.49746540252116,0.2839345336240659,0.052583750501793924,1.4118598993512648,0.015190913167280141,0.018596315512161066,1.0797274591998276,0.25658049649058845,0.017154378552039246,1.1423300936345795,0.014584816887549777,0.06549348524994307,0.6020515805499074,0.0261756995580624,0.11854018393916166,-0.24978739161244554,0.7051642310626736,-0.09877996334062622,0.10205158054990737,0.0261756995580624,0.11854018393916166,0.24978739161244554,0.7051642310626736,0.09877996334062622,0.227007243448596,25.0,3,0.4,0,3
3.356,0.0,0,1,1,0,0,1,1,1,0.5,0.0,0.0,1.292086604262887,0.14902745165921855,0.2975577782079602,-0.007020985900175148,-0.0863518837906525,0.031188942593054877,1.4994911472586177,0.28335399417975665,0.051324945254651366,1.4119524140865851,0.015195940531441899,0.01860159431631775,1.0798454075835848,0.2565882325738358,0.017161711470228436,1.1424269229491844,0.01459556131855641,0.06555180575037123,0.6019634331626439,0.027128215557973113,0.12981000783729338,-0.33151778889625927,0.7796317062738842,-0.09281723829404084,0.10196343316264389,0.027128215557973113,0.12981000783729338,0.33151778889625927,0.7796317062738842,0.09281723829404084,0.22190888701465786,25.0,3,0.4,0,3
3.358,0.0,0,1,1,0,0,1,1,1,0.5,0.0,0.0,1.2932604695758896,0.14912051395374118,0.29792900465559585,-0.00784173433804295,-0.08470379583839249,0.030986348483359336,1.5015214031958501,0.28276888830158653,0.049901878024235846,1.4120447895044856,0.015200938411513855,0.01860687314261511,1.0799648617210293,0.2565962095478857,0.017169149948464052,1.1425263475258352,0.014606858315364582,0.06561089185171151,0.6016315047349186,0.027394502714105623,0.13999765942206166,-0.5065419796522961,0.8698959280428304,-0.09688989807026212,0.10163150473491855,0.027394502714105623,0.13999765942206166,0.5065419796522961,0.8698959280428304,0.09688989807026212,0.2259159055192863,25.0,3,0.4,0,3
3.36,0.0,0,1,1,0,0,1,1,1,0.5,0.0,0.0,1.2944324625407955,0.14921510781841588,0.2983173227855305,-0.00896830057330191,-0.08288232999271838,0.03077023056944609,1.503571376066167,0.2821621339081643,0.04825500116976136,1.4121367953905428,0.015206013275443232,0.018612136456579165,1.080085871407369,0.2566046128276591,0.017176705062954684,1.1426280284224763,0.014618893562341615,0.06567048588960121,0.6010952459058858,0.02853734351144621,0.14915104879411126,-0.6381145076752984,0.9533062185864645,-0.10322511396069499,0.10109524590588581,0.02853734351144621,0.14915104879411126,0.6381145076752984,0.9533062185864645,0.10322511396069499,0.23285770337802703,25.0,3,0.4,0,3
3.362,0.0,0,1,1,0,0,1,1,1,0.5,0.0,0.0,1.2956013472588126,0.149313245903432,0.2987229218885549,-0.010290438574277087,-0.080901249737372,0.030535914915724383,1.5056567080246435,0.28151941582520246,0.046337427813857995,1.4122281646030834,0.015211275355516848,0.01861736852104215,1.080208505285719,0.2566135415752779,0.01718439716741285,1.1427316677309118,0.014631751465950818,0.06573034986823226,0.599490537772333,0.030750282611354207,0.15985796324409227,-0.7031904227416726,1.029929437488904,-0.11123139852518447,0.09949053777233297,0.030750282611354207,0.15985796324409227,0.7031904227416726,1.029929437488904,0.11123139852518447,0.24147221890887166,25.0,3,0.4,0,3
3.364,0.0,0,1,1,0,0,1,1,1,0.5,0.0,0.0,1.296766266258436,0.14941652698066563,0.2991453765603987,-0.011694139645544907,-0.07876975185721435,0.030280759802109116,1.507777900297558,0.2808271165595051,0.04417860630256755,1.4123191129663089,0.015216729521182875,0.01862256904230486,1.080332445134293,0.25662299149977613,0.01719222771758941,1.1428372136304523,0.014645374768457911,0.06579039074317178,0.5979931532517481,0.03344926326717419,0.16886672601290717,-0.7208585321199609,1.1042395289941331,-0.11963208028304782,0.09799315325174807,0.03344926326717419,0.16886672601290717,0.7208585321199609,1.1042395289941331,0.11963208028304782,0.2510744968019701,25.0,3,0.4,0,3
3.366,0.0,0,1,1,0,0,1,1,1,0.5,0.0,0.0,1.297928698283763,0.14952500237572736,0.29958119178177134,-0.013229702990269633,-0.07650554254589692,0.03000662194338754,1.5099166042792023,0.2800635603020707,0.04180426839251378,1.412410017961136,0.015222346563362526,0.018627764995675422,1.0804574246425627,0.2566328852627979,0.017200166246909787,1.1429446482427177,0.014659624543711922,0.06585057392617726,0.5974642710212669,0.03564238313674735,0.17615451625747158,-0.8359667346557906,1.1631905744633408,-0.1255278013753826,0.09746427102126687,0.03564238313674735,0.17615451625747158,0.8359667346557906,1.1631905744633408,0.1255278013753826,0.2586344555333968,25.0,3,0.4,0,3
3.368,0.0,0,1,1,0,0,1,1,1,0.5,0.0,0.0,1.2990911764438422,0.14963823032357104,0.3000268863348902,-0.014956521867832534,-0.07412884754460447,0.029722033323310845,1.512030916297417,0.27919872999110096,0.03923384366766486,1.4125011111429369,0.0152282601035175,0.018632980209521754,1.0805833616941896,0.25664311234469767,0.017208212678203244,1.1430539932512858,0.014674360497983735,0.0659108723531886,0.5981035709823299,0.03778371745847293,0.1816626408535258,-0.912273141513701,1.2172577249509606,-0.12477556778486214,0.09810357098232991,0.03778371745847293,0.1816626408535258,0.912273141513701,1.2172577249509606,0.12477556778486214,0.260662856225665,25.0,3,0.4,0,3
3.37,0.0,0,1,1,0,0,1,1,1,0.5,0.0,0.0,1.3002559056966307,0.14975655237202734,0.3004801278228061,-0.016873520206900236,-0.0716501435298511,0.0294349883535281,1.5140543181487633,0.2782108782774282,0.036490901468079845,1.4125924774750818,0.015234490844740281,0.018638232947008948,1.0806895174936277,0.25666145005731206,0.01721643769793446,1.1431653521232297,0.014689770890170702,0.06597131085229624,0.5995167108661749,0.040184953991388016,0.18662833410460053,-1.0256375234851502,1.265672196217514,-0.12211794538669363,0.09951671086617486,0.040184953991388016,0.18662833410460053,1.0256375234851502,1.265672196217514,0.12211794538669363,0.2618196102442565,25.0,3,0.4,0,3
3.372,0.0,0,1,1,0,0,1,1,1,0.5,0.0,0.0,1.3014241843121013,0.14988036113468103,0.3009377977030416,-0.019083257017261577,-0.06906997245767577,0.029139304517044703,1.5159137984356432,0.27707753343624647,0.03357550905148368,1.4126840163864047,0.015241035572633854,0.018643521967621757,1.0807605664952151,0.25669446991762235,0.017225024783486337,1.143278676991891,0.014706073177683791,0.06603182969755667,0.6011607310007444,0.042616266861642174,0.1891118539011149,-1.204886134353106,1.3193675973876684,-0.12657374368287408,0.10116073100074441,0.042616266861642174,0.1891118539011149,1.204886134353106,1.3193675973876684,0.12657374368287408,0.2703507415452606,25.0,3,0.4,0,3
3.374,0.0,0,1,1,0,0,1,1,1,0.5,0.0,0.0,1.3025967856618872,0.15001058687998423,0.30139754335050567,-0.021598377060273715,-0.06638823657933268,0.02882877369226419,1.5175619241776674,0.27577831037472283,0.03045320973936108,1.412781095914817,0.015212211915754139,0.01864885756736223,1.0807635074476358,0.2567526730212296,0.017234157743637873,1.1433936329817282,0.0147232535134535,0.06609221454335892,0.603137472441165,0.04583892174621553,0.1918844983346767,-1.3312515883263432,1.368102379695304,-0.12874425150169516,0.103137472441165,0.04583892174621553,0.1918844983346767,1.3312515883263432,1.368102379695304,0.12874425150169516,0.27772064568907573,25.0,3,0.4,0,3
3.376,0.0,0,1,1,0,0,1,1,1,0.5,0.0,0.0,1.3037747791706553,0.15014808364450025,0.3018562155474969,-0.024334938228654086,-0.06362364033642764,0.028503439140981406,1.5189703401424732,0.2742981299202187,0.027118497272846015,1.412910301502611,0.01508091355292222,0.018672028415453817,1.0806312690766833,0.25684643417587966,0.017244466069068293,1.1435096907964912,0.014741338523915331,0.06615213846951995,0.6056146380281671,0.0490628590607754,0.19136073125885553,-1.4264411051707109,1.4032136776305435,-0.13241325063127962,0.10561463802816706,0.0490628590607754,0.19136073125885553,1.4264411051707109,1.4032136776305435,0.13241325063127962,0.2870907477202221,25.0,3,0.4,0,3
