time,trans_flag,des_cont_state_fl,des_cont_state_fr,des_cont_state_rl,des_cont_state_rr,cont_state_fl,cont_state_fr,cont_state_rl,cont_state_rr,vel_cmd_x,vel_cmd_y,vel_cmd_yaw,base_pos_x,base_pos_y,base_pos_z,base_ang_roll,base_ang_pitch,base_ang_yaw,FL_foot_pos_x,FL_foot_pos_y,FL_foot_pos_z,FR_foot_pos_x,FR_foot_pos_y,FR_foot_pos_z,RL_foot_pos_x,RL_foot_pos_y,RL_foot_pos_z,RR_foot_pos_x,RR_foot_pos_y,RR_foot_pos_z,base_vel_x,base_vel_y,base_vel_z,base_vel_roll,base_vel_pitch,base_vel_yaw,x_vel_err,y_vel_err,z_vel_err,roll_vel_err,pitch_vel_err,yaw_vel_err,cmd_err,cont_err,terr_freq,terr_height,failed,gait_id
4.558,0.0,0,1,1,0,0,1,1,0,0.5,0.0,0.0,1.9157309406056533,0.14241410683699599,0.3254363741978547,-0.015426292073555663,-0.09505870309010689,0.09400173689245264,2.1152249133062826,0.2942245884702532,0.10157958637639515,2.0496460215817662,0.023539159814044842,0.06909233395693049,1.687565751803243,0.22521006776755995,0.018730093605044573,1.7868412300005787,-0.0005634277441983228,0.06962594304184513,0.5036604856336975,0.006895822249853139,0.1406549006965865,-0.12561256863719075,1.0036568441464355,-0.0033938837671905232,0.0036604856336974745,0.006895822249853139,0.1406549006965865,0.12561256863719075,1.0036568441464355,0.0033938837671905232,0.013950191650741137,0.0,3,0.4,0,3
4.5600000000000005,0.0,0,1,1,0,0,1,1,0,0.5,0.0,0.0,1.9167033769166464,0.14252376645656759,0.3258181946302235,-0.015616766369594597,-0.09301422783440394,0.09396871067887395,2.117831008767942,0.2945071317296057,0.09921659626509818,2.0497208887755725,0.02354723802285827,0.06909617470956053,1.6876756631103615,0.2252163947062328,0.018736012515915695,1.7896607362119181,0.0002998257170275173,0.06848517563981245,0.5062977550738875,0.006542766445463333,0.1478516371611423,-0.0679686099756284,1.0410819570003165,0.0023122045654114555,0.006297755073887523,0.006542766445463333,0.1478516371611423,0.0679686099756284,1.0410819570003165,0.0023122045654114555,0.015152726084762312,0.0,3,0.4,0,3
4.562,0.0,0,1,1,0,0,1,1,0,0.5,0.0,0.0,1.917680292668094,0.1426334788118521,0.3262142596505045,-0.015710354940151088,-0.09088423798661083,0.09394445459148572,2.120531878298912,0.29481071357666755,0.09689713057555097,2.0497959212238848,0.02355533465117174,0.06910004565858219,1.6877878894561393,0.22522257484544878,0.01874219525358445,1.7924792997480663,0.0012054004028278498,0.06741896942349238,0.5088079719807397,0.006266668496702782,0.15653147853683633,-0.027851825117666817,1.0890245130426517,0.00694401700475911,0.008807971980739682,0.006266668496702782,0.15653147853683633,0.027851825117666817,1.0890245130426517,0.00694401700475911,0.022018657482201574,0.0,3,0.4,0,3
4.564,0.0,0,1,1,0,0,1,1,0,0.5,0.0,0.0,1.918661608051432,0.14274297108806955,0.32662450711375346,-0.015708500798779144,-0.08865581693855917,0.09392551069428771,2.1233302429866954,0.2951433790676635,0.09460273817036438,2.0498710833924934,0.023563424050653196,0.06910394592468888,1.6879023955930932,0.22522867341610872,0.01874865484307142,1.7952685576178848,0.002134326711759775,0.06643947444365572,0.5112468793979708,0.0056682462278484814,0.16378670213106056,0.028005481973652453,1.139417505641166,0.009258703273219428,0.011246879397970755,0.0056682462278484814,0.16378670213106056,0.028005481973652453,1.139417505641166,0.009258703273219428,0.026173828899038666,0.0,3,0.4,0,3
4.566,0.0,0,1,1,0,0,1,1,0,0.5,0.0,0.0,1.9196484287388238,0.14285231112599217,0.32704653462636407,-0.015550498782290218,-0.08634770773492861,0.09390765539385106,2.126224435887094,0.29551521003393716,0.09231635164402195,2.0499464374121037,0.023571557774668392,0.06910788380418095,1.6880190320272717,0.22523472865027705,0.018755386336102298,1.7979928772499771,0.00306147495881761,0.06556527770646875,0.5145551643507589,0.005431062780664535,0.1700900688092279,0.12843648765685894,1.1686868551971095,0.009143213157633645,0.014555164350758876,0.005431062780664535,0.1700900688092279,0.12843648765685894,1.1686868551971095,0.009143213157633645,0.029129440289057056,0.0,3,0.4,0,3
4.5680000000000005,0.0,0,1,1,0,0,1,1,0,0.5,0.0,0.0,1.9206418936120955,0.14296217694756877,0.32747779908228236,-0.015167605582038269,-0.08398900626615924,0.09388921816502627,2.1292091609834656,0.2959301803879285,0.09004608670979278,2.0500218385949536,0.023579748695800113,0.06911185952663995,1.688137806646435,0.22524069641858305,0.018762391054351735,1.80064705745071,0.003976135148518696,0.06479123299263188,0.51789277884877,0.0055080845523672,0.1748105543158571,0.252888691600453,1.1900173990285146,0.008857249594868647,0.017892778848770052,0.0055080845523672,0.1748105543158571,0.252888691600453,1.1900173990285146,0.008857249594868647,0.0322581129960059,0.0,3,0.4,0,3
4.57,0.0,0,1,1,0,0,1,1,0,0.5,0.0,0.0,1.9216416951251736,0.14307261365284307,0.32791666373570877,-0.01455150077448093,-0.081571154554128,0.09387145024059276,2.1322861675976417,0.2963915323361888,0.08775772357591566,2.0500972517299583,0.02358794422179328,0.0691158234533571,1.6882586924088336,0.22524650846759006,0.018769685157670968,1.8032218313513575,0.004865961197228525,0.0640866439014014,0.5206974303244063,0.005455008955789301,0.17959584201753467,0.36174625070551886,1.2278297281083927,0.009484473880331254,0.020697430324406296,0.005455008955789301,0.17959584201753467,0.36174625070551886,1.2278297281083927,0.009484473880331254,0.03563691316052685,0.0,3,0.4,0,3
4.572,0.0,0,1,1,0,0,1,1,0,0.5,0.0,0.0,1.9226472321804926,0.14318262854253128,0.328362891306574,-0.013742528481462676,-0.07908617070715596,0.09385611213356605,2.1354551652291085,0.2969194119784099,0.08538901903891899,2.050172539308959,0.02359611717775362,0.06911962140584577,1.6883815974546206,0.22525216799881395,0.0187772619949369,1.8056759770467243,0.005707645086515268,0.06343095020637314,0.5232644689358135,0.0046868277029460635,0.18421765326446207,0.4459939207198347,1.2571213654522717,0.010475180955982714,0.023264468935813465,0.0046868277029460635,0.18421765326446207,0.4459939207198347,1.2571213654522717,0.010475180955982714,0.03842647759474224,0.0,3,0.4,0,3
4.574,0.0,0,1,1,0,0,1,1,0,0.5,0.0,0.0,1.9236579475189877,0.14329198124996184,0.3288145599256679,-0.012702927105899212,-0.076542599661928,0.09384257997685974,2.138711807186613,0.2975141937380663,0.08294343049450632,2.050247541270655,0.023604216556013462,0.06912313831424166,1.6885062063316592,0.22525762041432193,0.018785110980032688,1.8079868645801302,0.0064930351774474815,0.0627699465065135,0.5252826067562131,0.004559951311166659,0.18722220550150173,0.592556065256823,1.28640401612815,0.009837941732863127,0.025282606756213077,0.004559951311166659,0.18722220550150173,0.592556065256823,1.28640401612815,0.009837941732863127,0.039680499800242866,0.0,3,0.4,0,3
4.5760000000000005,0.0,0,1,1,0,0,1,1,0,0.5,0.0,0.0,1.9246725947516634,0.14339986401328556,0.3292684726223099,-0.011515727392512918,-0.07392868929786078,0.09383000675012929,2.14204510355815,0.2981704463325562,0.08044414197750913,2.050322218028701,0.023612053099074843,0.06912636413482667,1.6886321278540473,0.22526288014463866,0.018793177366520697,1.8101694929883179,0.007233411584248263,0.06206063669887832,0.5262399586653224,0.0032249157491205933,0.18884077131038893,0.5936990643638861,1.3274663189723837,0.009254377374307253,0.02623995866532236,0.0032249157491205933,0.18884077131038893,0.5936990643638861,1.3274663189723837,0.009254377374307253,0.03871925178875021,0.0,3,0.4,0,3
