time,trans_flag,des_cont_state_fl,des_cont_state_fr,des_cont_state_rl,des_cont_state_rr,cont_state_fl,cont_state_fr,cont_state_rl,cont_state_rr,vel_cmd_x,vel_cmd_y,vel_cmd_yaw,base_vel_x,base_vel_y,base_vel_z,base_vel_roll,base_vel_pitch,base_vel_yaw,gait_id,base,CoT,musculoskeletal,foot_force,MWE,WEXT,stability,FL_stride_t,FR_stride_t,RL_stride_t,RR_stride_t
0.009999999999990905,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.013722941955594247,-0.0011465438429897608,0.011627709326887167,0.0013633231865242117,-0.00039360817754641143,-0.012280376628041264,0,0.005429972485325054,0.0,0.014477687026515154,36.989999999999995,4.651165235862305,6.710763134273941,0.0,0,0,0,0
0.01999999999998181,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.002756061960090025,-0.0010896247686084937,0.011309868424568121,0.006725934501225526,0.0022876972600383554,-0.008928744510568321,0,0.020793468500899505,0.0,0.07250277500885431,185.16993313356483,0.006409230975562454,33.554293885185665,0.0,0,0,0,0
0.030000000000001137,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.007515287121640305,-0.0012453472217303536,0.012220488898784252,0.008512392396678583,0.0031614151652951178,-0.004539027845946073,0,0.012302777600711795,0.0,0.07256359052885751,185.8841930310112,0.006450697723629954,33.559545393271485,0.0,0,0,0,0
0.03999999999999204,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.007172283911426244,0.00031185409421723755,0.026102198718609165,-0.009859930810401945,0.008507093638139625,0.0057495835074552895,0,0.010568446818385438,0.0,0.10210578189549362,185.97218587722674,0.0263700224661374,33.57090517339537,0.0,0,0,0,0
0.04999999999998295,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.004816967717576287,0.011926701108250832,0.07397754752796092,0.04276077647305933,0.08176158628276899,9.397316024680998e-05,0,0.0188394884472885,0.0,0.1440486295478016,199.16789648099592,0.23806845142539018,33.714702862712684,0.0,0,0,0,0
0.060000000000002274,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.006379335396563102,0.008008567562435558,0.06405327669269491,0.05591604520623644,0.14189043128559314,0.0038379645603142313,0,0.01756492650961713,0.0,0.13144442361778413,221.06083629096634,0.15165807912664014,33.92638061536785,0.0,0,0,0,0
0.06999999999999318,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.00976144913042734,-0.0012086856493649985,0.0650663540863691,-0.019772415192949096,0.13015172143731796,-0.001506342251109809,0,0.00973574684263825,0.0,0.13251476696357334,204.70366204575276,0.11230193113317447,34.044512714053134,0.0,0,0,0,0
0.07999999999998408,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.028373612942573442,-0.0002794967948321357,0.0739852943869973,0.003371631050202831,0.055256003326014144,0.019615251319291677,0,0.032603745007518156,0.0,0.13832189037320286,191.851723129841,0.08275364043279514,34.148812104696226,0.0,0,0,0,0
0.08999999999997499,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.030415931773594064,0.0017314148811576307,0.06647817825513447,0.05475448558655074,0.038784200634700956,0.009545108819323453,0,0.04709134986801236,0.0,0.1310639763536313,190.190400832943,0.0577768885118498,34.22426265676761,0.0,0,0,0,0
0.09999999999999432,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.029821679737827445,0.0014327402714668595,0.05451877367783948,0.015542175301042495,0.0400781892105596,-0.0007459616744974131,0,0.036742915103846384,0.0,0.1234917949189827,178.07874339989073,0.013477038842405777,34.25034757673798,0.0,0,0,0,0
0.10999999999998522,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.03477372649449122,0.0010556920153375093,0.045943865424553,0.03852837696138726,0.055494310861936416,-0.016937333394691508,0,0.04329384250733874,0.0,0.1239190647124688,168.65740662123167,0.019639594813309673,34.26925494495468,0.0,0,0,0,0
0.11999999999997613,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.04142283966292039,-0.0005092709692628706,0.04145438720458513,0.04585201354720913,0.0773239922742651,-0.039840431488971324,0,0.0709317882444241,0.0,0.12542753247074695,172.9571667046427,0.01221424480566349,34.30378101711982,0.0,0,0,0,0
0.12999999999999545,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.04628728154120318,-0.001173395123007801,0.03995420415271812,-0.004774762344601143,0.09191339355727718,-0.053574294132566924,0,0.09451718726987815,0.0,0.1256142645724782,178.0118365219878,0.0032938311181000234,34.33087043148643,0.0,0,0,0,0
0.13999999999998636,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.05147635109483309,-0.0003604637506932424,0.03467240789523157,-0.006361682764564691,0.07866283534722454,-0.04893930861090533,0,0.10418320827782157,0.0,0.12632725732615338,177.0683473230254,0.01093744968092555,34.34434207674656,0.0,0,0,0,0
0.14999999999997726,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.05482390413063822,0.0022948690660004514,0.029334779265308544,0.035241069935191736,0.07110149287221983,-0.0406349363018,0,0.09794269219718077,0.0,0.12655070432165783,175.6489474675612,0.012173196221761117,34.350368899408686,0.0,0,0,0,0
0.1599999999999966,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.056195617281699174,0.004096357886965489,0.02759629551992752,0.044332892064615936,0.05920250129504813,-0.02761556499617882,0,0.09249376108669911,0.0,0.12636318227675644,177.27941792212272,0.011035743714009828,34.355261880763564,0.0,0,0,0,0
