6.090998053550720215e-01
5.816697478294372559e-01
5.839743614196777344e-01
6.152433753013610840e-01
5.590572953224182129e-01
5.742319822311401367e-01
5.801782011985778809e-01
5.792490243911743164e-01
9.038605690002441406e-01
-6.581432065999592851e-10
1.002715551294386387e-03
-9.606953859329223633e-01
-6.957779526710510254e-01
3.077000617980957031e+00
1.450766205787658691e+00
-3.642979264259338379e-01
3.754873752593994141e+00
-1.642073035240173340e+00
1.006677746772766113e+00
4.593085289001464844e+00
1.037832498550415039e+00
1.429861545562744141e+00
4.526893138885498047e+00
-1.102425903081893921e-02
-2.982393198180943727e-04
9.941959977149963379e-01
7.740447521209716797e-01
3.716605948284268379e-03
2.338750101625919342e-02
3.469238756224513054e-03
8.123028092086315155e-03
-1.962894573807716370e-03
1.018117547035217285e+00
3.933567553758621216e-02
4.018748551607131958e-02
3.917144611477851868e-02
3.884174674749374390e-02
4.439764597918838263e-04
8.914383649826049805e-01
-1.631261348724365234e+00
1.115314103662967682e-02
9.086244106292724609e-01
-1.631961226463317871e+00
5.239542108029127121e-03
8.333323001861572266e-01
-1.576948285102844238e+00
1.080989930778741837e-02
8.459789752960205078e-01
-1.594426393508911133e+00
1.845533959567546844e-03
3.214169293642044067e-02
-4.126456752419471741e-02
1.030508195981383324e-03
5.175712704658508301e-02
-4.032362997531890869e-02
2.856434788554906845e-03
2.821454033255577087e-02
-2.708039246499538422e-02
2.582617802545428276e-03
1.684197038412094116e-02
-3.077213466167449951e-02
-2.398786991834640503e-01
3.693027110784896649e-07
1.196490600705146790e-03
6.325086116790771484e+00
1.213343665003776550e-01
